transaction_id,customer_id,segment,sku,product_name,category,supplier,quantity,base_price,unit_price,total_amount,discount_pct,date,month,quarter,payment_terms,source
TXN-001226,CUST-0043,academic_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,20,140.2,108.24,2164.8,14.22,2024-12-11,12,Q4,NET30,real_market_simulation
TXN-001227,CUST-0156,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,302.38,30237.77,4.85,2025-02-16,2,Q1,NET45,real_market_simulation
TXN-001228,CUST-0082,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,11,259.51,259.89,2858.84,8.96,2025-02-09,2,Q1,NET15,real_market_simulation
TXN-001229,CUST-0103,pharma_enterprise,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,100,318.62,354.01,35401.08,3.38,2025-01-30,1,Q1,NET45,real_market_simulation
TXN-001230,CUST-0069,biotech_startup,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,90.2,9019.94,7.82,2024-10-30,10,Q4,NET15,real_market_simulation
TXN-001231,CUST-0158,government_lab,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,54,207.5,211.47,11419.3,11.38,2025-01-31,1,Q1,NET60,real_market_simulation
TXN-001232,CUST-0055,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,40,211.9,164.96,6598.53,8.41,2025-06-23,6,Q2,NET15,real_market_simulation
TXN-001233,CUST-0101,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,242.68,24267.67,6.96,2024-08-16,8,Q3,NET45,real_market_simulation
TXN-001234,CUST-0198,contract_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,218.8,21879.67,10.21,2024-10-29,10,Q4,NET30,real_market_simulation
TXN-001235,CUST-0038,academic_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,4,278.86,271.81,1087.23,15.24,2025-01-17,1,Q1,NET30,real_market_simulation
TXN-001236,CUST-0030,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,1,230.51,179.52,179.52,13.47,2024-12-02,12,Q4,NET30,real_market_simulation
TXN-001237,CUST-0148,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,225.83,22583.05,3.62,2024-10-08,10,Q4,NET45,real_market_simulation
TXN-001238,CUST-0153,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,287.09,28708.5,5.36,2024-11-05,11,Q4,NET45,real_market_simulation
TXN-001239,CUST-0116,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,113.76,11375.6,6.88,2024-08-25,8,Q3,NET45,real_market_simulation
TXN-001240,CUST-0121,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,251.43,25142.65,7.98,2025-02-28,2,Q1,NET45,real_market_simulation
TXN-001241,CUST-0165,government_lab,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,33,288.91,206.06,6800.03,16.09,2025-06-18,6,Q2,NET60,real_market_simulation
TXN-001242,CUST-0099,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,254.76,25475.91,2.57,2024-10-17,10,Q4,NET45,real_market_simulation
TXN-001243,CUST-0136,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,256.76,25676.06,10.12,2024-10-12,10,Q4,NET45,real_market_simulation
TXN-001244,CUST-0038,academic_research,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,4,312.91,309.91,1239.63,13.88,2025-01-20,1,Q1,NET30,real_market_simulation
TXN-001245,CUST-0074,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,74,211.9,245.28,18151.08,7.4,2024-09-05,9,Q3,NET15,real_market_simulation
TXN-001246,CUST-0166,government_lab,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,300.61,30061.15,16.46,2024-10-23,10,Q4,NET60,real_market_simulation
TXN-001247,CUST-0173,government_lab,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,111.02,11102.14,10.13,2025-01-31,1,Q1,NET60,real_market_simulation
TXN-001248,CUST-0064,biotech_startup,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,35,288.91,296.04,10361.25,6.85,2025-02-11,2,Q1,NET15,real_market_simulation
TXN-001249,CUST-0114,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,345.43,34542.93,4.01,2025-01-22,1,Q1,NET45,real_market_simulation
TXN-001250,CUST-0083,biotech_startup,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,85.7,8570.26,12.42,2024-10-29,10,Q4,NET15,real_market_simulation
TXN-001251,CUST-0148,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,229.83,22983.24,3.73,2024-08-10,8,Q3,NET45,real_market_simulation
TXN-001252,CUST-0175,government_lab,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,100,278.86,245.7,24570.04,7.25,2025-07-07,7,Q3,NET60,real_market_simulation
TXN-001253,CUST-0091,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,212.39,21239.14,5.23,2025-02-09,2,Q1,NET45,real_market_simulation
TXN-001254,CUST-0035,academic_research,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,4,312.91,239.23,956.91,19.52,2025-04-20,4,Q2,NET30,real_market_simulation
TXN-001255,CUST-0191,contract_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,186.53,18652.74,8.85,2025-05-30,5,Q2,NET30,real_market_simulation
TXN-001256,CUST-0023,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,7,288.91,201.06,1407.41,22.68,2025-05-04,5,Q2,NET30,real_market_simulation
TXN-001257,CUST-0143,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,90.67,9066.6,6.22,2024-12-31,12,Q4,NET45,real_market_simulation
TXN-001258,CUST-0106,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,226.0,22600.0,4.08,2024-12-09,12,Q4,NET45,real_market_simulation
TXN-001259,CUST-0169,government_lab,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,35,248.4,198.53,6948.41,11.2,2025-05-02,5,Q2,NET60,real_market_simulation
TXN-001260,CUST-0019,academic_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,2,261.78,275.31,550.63,15.86,2024-09-05,9,Q3,NET30,real_market_simulation
TXN-001261,CUST-0161,government_lab,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,51,288.91,209.16,10667.3,14.83,2025-06-23,6,Q2,NET60,real_market_simulation
TXN-001262,CUST-0143,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,91.92,9192.35,6.06,2024-10-04,10,Q4,NET45,real_market_simulation
TXN-001263,CUST-0159,government_lab,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,58,261.78,212.41,12320.05,9.84,2025-05-25,5,Q2,NET60,real_market_simulation
TXN-001264,CUST-0137,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,206.45,20644.67,4.43,2025-04-24,4,Q2,NET45,real_market_simulation
TXN-001265,CUST-0178,government_lab,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,18,207.5,211.11,3799.94,11.53,2024-10-20,10,Q4,NET60,real_market_simulation
TXN-001266,CUST-0106,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,207.19,20718.99,4.39,2025-05-27,5,Q2,NET45,real_market_simulation
TXN-001267,CUST-0062,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,201.26,20125.71,13.53,2024-10-22,10,Q4,NET15,real_market_simulation
TXN-001268,CUST-0190,contract_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,130.88,13087.68,2.18,2025-01-10,1,Q1,NET30,real_market_simulation
TXN-001269,CUST-0079,biotech_startup,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,22,318.62,328.81,7233.72,6.18,2025-02-14,2,Q1,NET15,real_market_simulation
TXN-001270,CUST-0188,contract_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,88,318.62,257.64,22672.21,10.15,2025-05-01,5,Q2,NET30,real_market_simulation
TXN-001271,CUST-0117,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,329.37,32937.33,0.86,2025-01-14,1,Q1,NET45,real_market_simulation
TXN-001272,CUST-0055,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,53,203.74,173.75,9208.72,10.23,2025-04-10,4,Q2,NET15,real_market_simulation
TXN-001273,CUST-0077,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,12,203.74,205.28,2463.35,16.04,2025-03-13,3,Q1,NET15,real_market_simulation
TXN-001274,CUST-0196,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,177.38,17738.37,7.75,2025-04-26,4,Q2,NET30,real_market_simulation
TXN-001275,CUST-0026,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,11,259.51,228.25,2510.75,16.23,2024-08-25,8,Q3,NET30,real_market_simulation
TXN-001276,CUST-0144,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,263.34,26333.77,4.2,2024-11-26,11,Q4,NET45,real_market_simulation
TXN-001277,CUST-0094,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,221.31,22131.31,9.18,2025-01-15,1,Q1,NET45,real_market_simulation
TXN-001278,CUST-0071,biotech_startup,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,37,207.5,187.56,6939.73,13.91,2024-11-01,11,Q4,NET15,real_market_simulation
TXN-001279,CUST-0063,biotech_startup,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,40,318.62,323.71,12948.4,18.72,2024-09-19,9,Q3,NET15,real_market_simulation
TXN-001280,CUST-0074,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,91,116.34,92.61,8427.06,11.56,2024-12-26,12,Q4,NET15,real_market_simulation
TXN-001281,CUST-0179,government_lab,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,38,288.91,283.35,10767.17,14.72,2024-10-24,10,Q4,NET60,real_market_simulation
TXN-001282,CUST-0023,academic_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,7,261.78,241.57,1691.02,16.11,2025-02-11,2,Q1,NET30,real_market_simulation
TXN-001283,CUST-0036,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,12,202.4,217.47,2609.67,14.04,2024-09-10,9,Q3,NET30,real_market_simulation
TXN-001284,CUST-0103,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,254.83,25482.92,6.61,2025-03-22,3,Q1,NET45,real_market_simulation
TXN-001285,CUST-0174,government_lab,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,150.96,15096.15,6.37,2025-01-01,1,Q1,NET60,real_market_simulation
TXN-001286,CUST-0027,academic_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,11,203.74,201.18,2212.94,17.72,2025-03-11,3,Q1,NET30,real_market_simulation
TXN-001287,CUST-0075,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,103.55,10354.94,15.23,2024-08-16,8,Q3,NET15,real_market_simulation
TXN-001288,CUST-0098,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,100,203.74,187.95,18794.51,2.9,2025-04-01,4,Q2,NET45,real_market_simulation
TXN-001289,CUST-0122,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,111.88,11188.07,5.32,2025-02-01,2,Q1,NET45,real_market_simulation
TXN-001290,CUST-0073,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,32,202.4,152.3,4873.62,11.47,2025-06-15,6,Q2,NET15,real_market_simulation
TXN-001291,CUST-0186,contract_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,113.45,11344.76,8.16,2024-10-08,10,Q4,NET30,real_market_simulation
TXN-001292,CUST-0197,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,226.74,22674.46,6.64,2025-03-10,3,Q1,NET30,real_market_simulation
TXN-001293,CUST-0098,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,186.94,18694.23,3.28,2025-06-28,6,Q2,NET45,real_market_simulation
TXN-001294,CUST-0198,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,166.33,16632.98,8.69,2024-12-17,12,Q4,NET30,real_market_simulation
TXN-001295,CUST-0019,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,8,85.09,69.87,558.95,13.57,2025-07-04,7,Q3,NET30,real_market_simulation
TXN-001296,CUST-0186,contract_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,143.47,14347.45,5.96,2024-09-08,9,Q3,NET30,real_market_simulation
TXN-001297,CUST-0188,contract_research,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,66,345.39,260.92,17220.86,11.12,2025-06-01,6,Q2,NET30,real_market_simulation
TXN-001298,CUST-0126,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,242.2,24220.39,4.75,2025-03-13,3,Q1,NET45,real_market_simulation
TXN-001299,CUST-0171,government_lab,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,41,140.2,111.99,4591.51,11.25,2025-05-28,5,Q2,NET60,real_market_simulation
TXN-001300,CUST-0125,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,176.7,17670.42,1.89,2025-06-01,6,Q2,NET45,real_market_simulation
TXN-001301,CUST-0184,contract_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,61,248.4,200.91,12255.34,10.13,2024-12-26,12,Q4,NET30,real_market_simulation
TXN-001302,CUST-0160,government_lab,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,155.1,15509.6,11.5,2024-09-02,9,Q3,NET60,real_market_simulation
TXN-001303,CUST-0163,government_lab,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,27,318.62,319.55,8627.84,12.79,2024-10-17,10,Q4,NET60,real_market_simulation
TXN-001304,CUST-0135,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,142.09,14209.42,2.29,2024-09-06,9,Q3,NET45,real_market_simulation
TXN-001305,CUST-0140,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,271.66,27165.94,4.83,2025-02-16,2,Q1,NET45,real_market_simulation
TXN-001306,CUST-0030,academic_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,19,122.05,101.82,1934.52,12.19,2025-07-22,7,Q3,NET30,real_market_simulation
TXN-001307,CUST-0105,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,224.26,22426.38,6.07,2025-08-02,8,Q3,NET45,real_market_simulation
TXN-001308,CUST-0001,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,14,259.51,239.66,3355.26,12.05,2024-11-05,11,Q4,NET30,real_market_simulation
TXN-001309,CUST-0161,government_lab,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,57,259.51,251.84,14355.11,15.61,2025-01-07,1,Q1,NET60,real_market_simulation
TXN-001310,CUST-0131,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,100,278.86,348.58,34857.5,0.0,2024-09-05,9,Q3,NET45,real_market_simulation
TXN-001311,CUST-0046,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,4,288.91,285.87,1143.5,17.54,2025-03-21,3,Q1,NET30,real_market_simulation
TXN-001312,CUST-0053,biotech_startup,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,28,230.51,196.64,5506.05,10.2,2025-07-16,7,Q3,NET15,real_market_simulation
TXN-001313,CUST-0105,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,206.62,20662.37,4.65,2025-05-28,5,Q2,NET45,real_market_simulation
TXN-001314,CUST-0027,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,4,288.91,209.87,839.5,14.54,2025-06-30,6,Q2,NET30,real_market_simulation
TXN-001315,CUST-0148,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,123.53,12353.3,0.0,2024-10-02,10,Q4,NET45,real_market_simulation
TXN-001316,CUST-0173,government_lab,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,41,211.9,181.1,7425.07,10.04,2025-04-05,4,Q2,NET60,real_market_simulation
TXN-001317,CUST-0151,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,357.76,35775.78,0.58,2025-01-19,1,Q1,NET45,real_market_simulation
TXN-001318,CUST-0063,biotech_startup,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,72,107.42,117.75,8478.22,8.65,2025-03-11,3,Q1,NET15,real_market_simulation
TXN-001319,CUST-0161,government_lab,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,81,259.51,204.44,16559.42,7.32,2025-06-23,6,Q2,NET60,real_market_simulation
TXN-001320,CUST-0105,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,213.38,21337.8,3.27,2025-06-14,6,Q2,NET45,real_market_simulation
TXN-001321,CUST-0076,biotech_startup,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,27,318.62,269.64,7280.38,10.92,2025-04-21,4,Q2,NET15,real_market_simulation
TXN-001322,CUST-0136,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,106.6,10660.03,3.55,2025-07-24,7,Q3,NET45,real_market_simulation
TXN-001323,CUST-0158,government_lab,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,62,240.78,207.49,12864.59,9.29,2025-07-01,7,Q3,NET60,real_market_simulation
TXN-001324,CUST-0162,government_lab,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,88.4,8840.27,13.37,2025-04-21,4,Q2,NET60,real_market_simulation
TXN-001325,CUST-0045,academic_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,9,227.38,191.82,1726.42,11.2,2025-07-10,7,Q3,NET30,real_market_simulation
TXN-001326,CUST-0042,academic_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,6,211.9,204.34,1226.04,8.16,2024-08-30,8,Q3,NET30,real_market_simulation
