transaction_id,date,customer_id,segment,sku,product_name,category,supplier,quantity,unit_price,base_price,total_amount,weight_kg,hs_code,country_of_origin,is_real_product
LS001944,2024-06-28,GOV3409,Government Lab,BR2495631,ChemiDoc MP Imaging System Educational,lab_equipment,Bio-Rad,2,32813.18,39583.38,65626.36,50.18,9027.80.45,USA,True
LS001945,2024-12-09,BIO7759,Biotech Startup,TF3695900,EVOS M5000 Imaging System - Standard,lab_equipment,Thermo Fisher Scientific,1,28861.49,32714.49,28861.49,14.846,9027.80.45,USA,True
LS001946,2024-07-14,GOV4530,Government Lab,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,1,207.38,238.73,207.38,0.303,3926.90.99,USA,True
LS001947,2025-08-09,RES8377,Research Institute,G5516-5G,Glycerol - Molecular biology - 5g,biochemicals,Sigma-Aldrich,1,1803.32,1905.64,1803.32,0.005,3822.00.10,Germany,True
LS001948,2025-07-05,GOV8745,Government Lab,34859-5G,Hexane - HPLC - 5g,chemicals,Sigma-Aldrich,1,208.54,242.75,208.54,0.005,2905.11.00,Germany,True
LS001949,2024-12-13,CRO9092,CRO,271004-25G,Acetonitrile - CHROMASOLV® - 25g,chemicals,Sigma-Aldrich,100,897.24,993.91,89724.11,2.5,2905.11.00,Germany,True
LS001950,2025-07-10,ACA1086,Academic,E5134-1G,EDTA - BioXtra - 1g,reagents,Sigma-Aldrich,2,163.23,194.46,326.46,0.002,3822.00.10,Germany,True
LS001951,2025-07-15,GOV9591,Government Lab,L3771-5G,SDS - BioReagent - 5g,reagents,Sigma-Aldrich,2,584.3,695.4,1168.6,0.01,3822.00.10,Germany,True
LS001952,2025-01-19,GOV5164,Government Lab,N8129-5G,NADH - Disodium salt - 5g,biochemicals,Sigma-Aldrich,1,2963.07,3419.89,2963.07,0.005,3822.00.10,Germany,True
LS001953,2025-01-27,BIO4547,Biotech Startup,TF5883387,Nunc 96-Well Polystyrene Plates - Research,consumables,Thermo Fisher Scientific,1,139.5,155.59,139.5,0.211,3926.90.99,USA,True
LS001954,2025-03-30,BIO9374,Biotech Startup,BR1960603,Gel Doc EZ Imager,lab_equipment,Bio-Rad,5,12077.45,13405.25,60387.27,42.45,9027.80.45,USA,True
LS001955,2024-03-04,BIO5771,Biotech Startup,BR2341757,Criterion TGX Precast Gels Bundle,lab_equipment,Bio-Rad,2,70.01,77.54,140.03,0.44,9027.80.45,USA,True
LS001956,2025-04-28,PHA3681,Pharma Enterprise,D8418-25G,Dimethyl sulfoxide - BioReagent - 25g,chemicals,Sigma-Aldrich,100,944.08,936.53,94407.89,2.5,2905.11.00,Germany,True
LS001957,2024-11-17,CRO4004,CRO,TF5247535,Pierce BCA Protein Assay Kit - Standard,reagents,Thermo Fisher Scientific,25,272.12,290.91,6803.1,12.575,3822.00.10,USA,True
LS001958,2025-04-02,BIO2595,Biotech Startup,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,10,194.05,238.73,1940.49,3.03,3926.90.99,USA,True
LS001959,2024-06-26,BIO4633,Biotech Startup,E7023-1G,Ethanol - 200 proof - 1g,chemicals,Sigma-Aldrich,2,41.86,45.45,83.72,0.002,2905.11.00,Germany,True
LS001960,2025-01-04,BIO4762,Biotech Startup,T1503-1G,Tris base - ACS reagent - 1g,reagents,Sigma-Aldrich,1,187.94,194.42,187.94,0.001,3822.00.10,Germany,True
LS001961,2023-11-15,GOV9279,Government Lab,TF7357399,Alexa Fluor 488 NHS Ester - Educational,reagents,Thermo Fisher Scientific,2,519.4,647.36,1038.8,0.02,3822.00.10,USA,True
LS001962,2025-06-10,ACA2324,Academic,BR2188256,CFX96 Real-Time PCR Detection System,lab_equipment,Bio-Rad,1,27265.24,29846.25,27265.24,17.69,9027.80.45,USA,True
LS001963,2024-07-29,RES2373,Research Institute,B6916-1G,Bradford reagent - Protein Assay - 1g,reagents,Sigma-Aldrich,5,109.24,133.82,546.21,0.005,3822.00.10,Germany,True
LS001964,2025-01-04,BIO8861,Biotech Startup,BR2171544,4-20% Mini-PROTEAN TGX Gels with Gradient,lab_equipment,Bio-Rad,2,67.73,70.78,135.47,0.24,9027.80.45,USA,True
LS001965,2024-03-26,ACA4802,Academic,BR1960603,Gel Doc EZ Imager,lab_equipment,Bio-Rad,3,11904.42,13405.25,35713.25,25.47,9027.80.45,USA,True
LS001966,2024-07-28,GOV7280,Government Lab,TF7398164,Heratherm Advanced Protocol Incubator - Bulk,lab_equipment,Thermo Fisher Scientific,1,8258.79,9808.61,8258.79,73.957,9027.80.45,USA,True
LS001967,2023-10-08,GOV6502,Government Lab,BR2107563,Gel Doc EZ Imager Bundle,lab_equipment,Bio-Rad,1,13573.43,15452.9,13573.43,8.82,9027.80.45,USA,True
LS001968,2025-05-20,BIO2812,Biotech Startup,BR3301921,Mini-PROTEAN Tetra Cell Educational,lab_equipment,Bio-Rad,10,837.55,952.03,8375.49,23.799999999999997,9027.80.45,USA,True
LS001969,2025-03-08,BIO2105,Biotech Startup,U5378-5G,Urea - BioXtra - 5g,biochemicals,Sigma-Aldrich,5,1815.32,1957.3,9076.6,0.025,3822.00.10,Germany,True
LS001970,2024-02-10,PHA7530,Pharma Enterprise,TF7398164,Heratherm Advanced Protocol Incubator - Bulk,lab_equipment,Thermo Fisher Scientific,25,9736.32,9808.61,243407.97,1848.9249999999997,9027.80.45,USA,True
LS001971,2025-01-13,GOV1379,Government Lab,BR3301921,Mini-PROTEAN Tetra Cell Educational,lab_equipment,Bio-Rad,2,783.86,952.03,1567.73,4.76,9027.80.45,USA,True
LS001972,2024-05-24,ACA1441,Academic,TF9517775,TipOne Filter Tips 1000µL - Standard,consumables,Thermo Fisher Scientific,1,73.66,83.4,73.66,0.63,3926.90.99,USA,True
LS001973,2024-10-14,CRO5097,CRO,D0632-1G,DTT - BioReagent - 1g,reagents,Sigma-Aldrich,10,177.75,176.83,1777.54,0.01,3822.00.10,Germany,True
LS001974,2025-03-12,ACA8328,Academic,EP607502,Research plus Pipette 20-200 µL - Standard,lab_equipment,Eppendorf,1,232.72,285.0,232.72,0.1,9027.80.45,Germany,True
LS001975,2024-10-22,BIO8104,Biotech Startup,TF6337313,SuperScript IV Reverse Transcriptase - Clinical,reagents,Thermo Fisher Scientific,1,328.11,367.25,328.11,0.106,3822.00.10,USA,True
LS001976,2023-09-12,BIO2343,Biotech Startup,372978-5G,Chloroform - ACS reagent - 5g,chemicals,Sigma-Aldrich,5,279.41,297.2,1397.03,0.025,2905.11.00,Germany,True
LS001977,2024-12-16,RES5543,Research Institute,TF8583113,TipOne Filter Tips 1000µL - Research,consumables,Thermo Fisher Scientific,5,84.55,100.61,422.73,2.3899999999999997,3926.90.99,USA,True
LS001978,2025-01-15,RES2257,Research Institute,G5516-5G,Glycerol - Molecular biology - 5g,biochemicals,Sigma-Aldrich,5,1655.37,1905.64,8276.84,0.025,3822.00.10,Germany,True
LS001979,2024-01-25,PHA2757,Pharma Enterprise,BR1960603,Gel Doc EZ Imager,lab_equipment,Bio-Rad,50,12927.26,13405.25,646363.09,424.5,9027.80.45,USA,True
LS001980,2025-04-14,BIO2840,Biotech Startup,G5516-5G,Glycerol - Molecular biology - 5g,biochemicals,Sigma-Aldrich,10,1618.3,1905.64,16183.04,0.05,3822.00.10,Germany,True
LS001981,2024-09-24,PHA1765,Pharma Enterprise,TF4204816,Sorvall LYNX 4000 Superspeed Centrifuge - Clinical,lab_equipment,Thermo Fisher Scientific,25,45087.08,41600.36,1127177.02,2335.1749999999997,9027.80.45,USA,True
LS001982,2023-10-08,GOV4307,Government Lab,TF5546600,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,5,356.36,469.7,1781.78,0.51,3822.00.10,USA,True
LS001983,2025-04-12,CRO1501,CRO,271004-25G,Acetonitrile - CHROMASOLV® - 25g,chemicals,Sigma-Aldrich,25,933.29,993.91,23332.24,0.625,2905.11.00,Germany,True
LS001984,2023-10-10,BIO4190,Biotech Startup,TF3010566,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,2,208.8,228.74,417.6,0.684,3926.90.99,USA,True
LS001985,2024-12-11,PHA2715,Pharma Enterprise,34860-25G,Methanol - LC-MS - 25g,chemicals,Sigma-Aldrich,10,1107.78,1033.55,11077.76,0.25,2905.11.00,Germany,True
LS001986,2024-04-02,RES7056,Research Institute,EP607502,Research plus Pipette 20-200 µL - Standard,lab_equipment,Eppendorf,10,228.88,285.0,2288.82,1.0,9027.80.45,Germany,True
LS001987,2025-01-28,ACA5677,Academic,TF1782738,Alexa Fluor 488 NHS Ester - Bulk,reagents,Thermo Fisher Scientific,2,490.31,574.36,980.62,0.02,3822.00.10,USA,True
LS001988,2023-08-24,RES4692,Research Institute,34859-1G,Hexane - HPLC - 1g,chemicals,Sigma-Aldrich,5,49.21,57.8,246.07,0.005,2905.11.00,Germany,True
LS001989,2024-02-23,CRO5729,CRO,TF8426393,Matrix 2D Barcoded Tubes - Bulk,consumables,Thermo Fisher Scientific,50,164.62,171.53,8230.92,14.799999999999999,3926.90.99,USA,True
LS001990,2025-05-16,PHA5948,Pharma Enterprise,TF6140119,Nunc 96-Well Polystyrene Plates - Research,consumables,Thermo Fisher Scientific,25,115.56,111.54,2888.97,4.425,3926.90.99,USA,True
LS001991,2024-01-25,ACA9164,Academic,BR2228129,CFX96 Real-Time PCR Detection System with Gradient,lab_equipment,Bio-Rad,2,21453.26,24133.91,42906.53,32.24,9027.80.45,USA,True
LS001992,2024-10-25,PHA5835,Pharma Enterprise,BR1960603,Gel Doc EZ Imager,lab_equipment,Bio-Rad,100,12990.64,13405.25,1299063.54,849.0,9027.80.45,USA,True
LS001993,2024-08-03,RES9474,Research Institute,TF8518456,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,2,301.37,336.36,602.74,0.976,3822.00.10,USA,True
LS001994,2024-07-30,ACA5809,Academic,BR7658859,Criterion TGX Precast Gels Bundle,lab_equipment,Bio-Rad,1,91.56,107.45,91.56,0.23,9027.80.45,USA,True
LS001995,2025-04-25,PHA2316,Pharma Enterprise,EP574831,Research plus Pipette 2-20 µL - Starter Kit,lab_equipment,Eppendorf,50,357.15,342.0,17857.38,5.0,9027.80.45,Germany,True
LS001996,2024-07-17,BIO7635,Biotech Startup,BR2171544,4-20% Mini-PROTEAN TGX Gels with Gradient,lab_equipment,Bio-Rad,25,56.31,70.78,1407.74,3.0,9027.80.45,USA,True
LS001997,2025-05-05,CRO5214,CRO,372978-1G,Chloroform - ACS reagent - 1g,chemicals,Sigma-Aldrich,100,64.06,70.76,6406.02,0.1,2905.11.00,Germany,True
LS001998,2024-06-02,PHA8135,Pharma Enterprise,EP873030,Research plus Pipette 100-1000 µL - Starter Kit,lab_equipment,Eppendorf,10,344.41,342.0,3444.14,1.0,9027.80.45,Germany,True
LS001999,2023-12-11,PHA6465,Pharma Enterprise,TF9402466,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,10,438.92,422.6,4389.15,1.1500000000000001,3822.00.10,USA,True
LS002000,2024-05-19,RES6726,Research Institute,D0632-5G,DTT - BioReagent - 5g,reagents,Sigma-Aldrich,5,614.64,742.71,3073.21,0.025,3822.00.10,Germany,True
LS002001,2023-08-23,RES2917,Research Institute,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,5,66.28,75.6,331.4,2.0949999999999998,3926.90.99,USA,True
LS002002,2024-04-21,ACA7712,Academic,BR2613819,4-20% Mini-PROTEAN TGX Gels Educational,lab_equipment,Bio-Rad,3,65.83,80.12,197.49,0.44999999999999996,9027.80.45,USA,True
LS002003,2024-05-23,ACA5080,Academic,T6508-5G,Trifluoroacetic acid - ReagentPlus® - 5g,chemicals,Sigma-Aldrich,1,285.25,338.49,285.25,0.005,2905.11.00,Germany,True
LS002004,2023-12-25,RES4601,Research Institute,G5516-5G,Glycerol - Molecular biology - 5g,biochemicals,Sigma-Aldrich,10,1520.73,1905.64,15207.3,0.05,3822.00.10,Germany,True
LS002005,2025-07-19,ACA1308,Academic,TF2353254,Sorvall LYNX 4000 Superspeed Centrifuge - Research,lab_equipment,Thermo Fisher Scientific,1,41974.54,48957.86,41974.54,78.734,9027.80.45,USA,True
LS002006,2025-07-22,BIO5048,Biotech Startup,EP891125,epTIPS Pipette Tips 0.1-10 µL - Starter Kit,lab_equipment,Eppendorf,5,94.29,102.0,471.45,0.25,9027.80.45,Germany,True
LS002007,2024-12-17,GOV3030,Government Lab,BR4923505,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,3,25319.29,31771.55,75957.87,65.82000000000001,9027.80.45,USA,True
LS002008,2024-01-22,GOV5212,Government Lab,D8418-100G,Dimethyl sulfoxide - BioReagent - 100g,chemicals,Sigma-Aldrich,3,2230.95,2667.32,6692.84,0.30000000000000004,2905.11.00,Germany,True
LS002009,2024-08-08,CRO2316,CRO,E7023-100G,Ethanol - 200 proof - 100g,chemicals,Sigma-Aldrich,25,1957.96,2045.06,48949.08,2.5,2905.11.00,Germany,True
LS002010,2024-11-10,PHA1693,Pharma Enterprise,TF8636370,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,10,246.57,238.73,2465.74,3.03,3926.90.99,USA,True
LS002011,2023-11-08,CRO6569,CRO,372978-1G,Chloroform - ACS reagent - 1g,chemicals,Sigma-Aldrich,50,65.54,70.76,3276.79,0.05,2905.11.00,Germany,True
LS002012,2024-01-06,CRO8491,CRO,BR2107563,Gel Doc EZ Imager Bundle,lab_equipment,Bio-Rad,25,14096.27,15452.9,352406.86,220.5,9027.80.45,USA,True
LS002013,2024-12-25,GOV6353,Government Lab,271004-25G,Acetonitrile - CHROMASOLV® - 25g,chemicals,Sigma-Aldrich,1,860.62,993.91,860.62,0.025,2905.11.00,Germany,True
LS002014,2023-11-23,ACA3843,Academic,P9416-5G,Tween 20 - BioReagent - 5g,reagents,Sigma-Aldrich,1,552.29,645.87,552.29,0.005,3822.00.10,Germany,True
LS002015,2025-02-04,BIO6233,Biotech Startup,BR3019452,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,10,31425.47,35813.91,314254.7,218.79999999999998,9027.80.45,USA,True
LS002016,2024-06-30,PHA2502,Pharma Enterprise,G8270-100G,Glucose - ACS reagent - 100g,biochemicals,Sigma-Aldrich,25,17920.03,17305.1,448000.83,2.5,3822.00.10,Germany,True
LS002017,2025-03-13,PHA8684,Pharma Enterprise,TF6621676,Lipofectamine 3000 Transfection Reagent - Research,reagents,Thermo Fisher Scientific,25,452.27,440.89,11306.81,6.25,3822.00.10,USA,True
LS002018,2025-01-13,CRO5765,CRO,EP910012,5424 Microcentrifuge 24 tubes - Standard,lab_equipment,Eppendorf,25,2851.82,3200.0,71295.44,380.0,9027.80.45,Germany,True
LS002019,2023-10-14,PHA1767,Pharma Enterprise,34860-1G,Methanol - LC-MS - 1g,chemicals,Sigma-Aldrich,25,63.56,65.41,1589.12,0.025,2905.11.00,Germany,True
LS002020,2025-03-13,ACA2725,Academic,A3311-5G,BSA - Fraction V - 5g,reagents,Sigma-Aldrich,1,375.65,450.2,375.65,0.005,3822.00.10,Germany,True
LS002021,2024-10-07,ACA6991,Academic,D0632-1G,DTT - BioReagent - 1g,reagents,Sigma-Aldrich,1,146.09,176.83,146.09,0.001,3822.00.10,Germany,True
LS002022,2024-01-05,ACA8934,Academic,E7023-1G,Ethanol - 200 proof - 1g,chemicals,Sigma-Aldrich,1,37.77,45.45,37.77,0.001,2905.11.00,Germany,True
LS002023,2025-08-07,GOV2783,Government Lab,TF2230937,Matrix 2D Barcoded Tubes - Research,consumables,Thermo Fisher Scientific,2,150.33,188.58,300.65,0.77,3926.90.99,USA,True
LS002024,2024-08-25,GOV1295,Government Lab,TF2736953,MaxQ 4000 Benchtop Orbital Shaker - Bulk,lab_equipment,Thermo Fisher Scientific,3,2936.4,3714.47,8809.21,61.434000000000005,9027.80.45,USA,True
LS002025,2025-02-28,RES5886,Research Institute,271004-1G,Acetonitrile - CHROMASOLV® - 1g,chemicals,Sigma-Aldrich,1,57.55,62.91,57.55,0.001,2905.11.00,Germany,True
LS002026,2024-05-12,GOV4766,Government Lab,G8270-100G,Glucose - ACS reagent - 100g,biochemicals,Sigma-Aldrich,2,14507.38,17305.1,29014.77,0.2,3822.00.10,Germany,True
LS002027,2024-02-20,RES6931,Research Institute,B6916-1G,Bradford reagent - Protein Assay - 1g,reagents,Sigma-Aldrich,1,123.79,133.82,123.79,0.001,3822.00.10,Germany,True
LS002028,2023-12-15,PHA3462,Pharma Enterprise,T6508-100G,Trifluoroacetic acid - ReagentPlus® - 100g,chemicals,Sigma-Aldrich,50,3921.21,3626.69,196060.54,5.0,2905.11.00,Germany,True
LS002029,2025-01-11,GOV6372,Government Lab,TF8533692,Lipofectamine 3000 Transfection Reagent - Research,reagents,Thermo Fisher Scientific,1,388.25,486.07,388.25,0.181,3822.00.10,USA,True
LS002030,2024-02-25,BIO1910,Biotech Startup,E5134-1G,EDTA - BioXtra - 1g,reagents,Sigma-Aldrich,25,162.56,194.46,4063.97,0.025,3822.00.10,Germany,True
LS002031,2025-04-27,PHA9771,Pharma Enterprise,A3311-1G,BSA - Fraction V - 1g,reagents,Sigma-Aldrich,50,109.8,107.19,5490.23,0.05,3822.00.10,Germany,True
LS002032,2024-04-25,ACA9587,Academic,TF4934000,Pierce BCA Protein Assay Kit - Bulk,reagents,Thermo Fisher Scientific,1,217.09,253.81,217.09,0.452,3822.00.10,USA,True
LS002033,2025-04-16,PHA9535,Pharma Enterprise,TF3010566,Matrix 2D Barcoded Tubes - Clinical,consumables,Thermo Fisher Scientific,25,234.52,228.74,5862.89,8.55,3926.90.99,USA,True
LS002034,2025-02-27,GOV4937,Government Lab,BR4923505,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,1,27593.94,31771.55,27593.94,21.94,9027.80.45,USA,True
LS002035,2024-04-30,GOV2389,Government Lab,271004-25G,Acetonitrile - CHROMASOLV® - 25g,chemicals,Sigma-Aldrich,1,851.81,993.91,851.81,0.025,2905.11.00,Germany,True
LS002036,2024-09-16,ACA4891,Academic,BR2495631,ChemiDoc MP Imaging System Educational,lab_equipment,Bio-Rad,3,34540.82,39583.38,103622.45,75.27,9027.80.45,USA,True
LS002037,2024-06-01,GOV4226,Government Lab,N8129-5G,NADH - Disodium salt - 5g,biochemicals,Sigma-Aldrich,2,2867.19,3419.89,5734.38,0.01,3822.00.10,Germany,True
LS002038,2024-06-11,PHA4799,Pharma Enterprise,34859-1G,Hexane - HPLC - 1g,chemicals,Sigma-Aldrich,100,58.21,57.8,5820.57,0.1,2905.11.00,Germany,True
LS002039,2024-09-30,CRO9322,CRO,EP367394,Research plus Pipette 10-100 µL - Complete Set,lab_equipment,Eppendorf,25,389.94,427.5,9748.39,2.5,9027.80.45,Germany,True
LS002040,2025-02-01,PHA1845,Pharma Enterprise,EP910012,5424 Microcentrifuge 24 tubes - Standard,lab_equipment,Eppendorf,25,3138.95,3200.0,78473.64,380.0,9027.80.45,Germany,True
LS002041,2025-01-30,GOV2233,Government Lab,TF2416917,Pierce BCA Protein Assay Kit - Clinical,reagents,Thermo Fisher Scientific,1,241.35,279.02,241.35,0.417,3822.00.10,USA,True
LS002042,2025-05-24,BIO3321,Biotech Startup,TF8170450,EVOS M5000 Imaging System - Educational,lab_equipment,Thermo Fisher Scientific,2,29077.41,31333.0,58154.82,20.994,9027.80.45,USA,True
LS002043,2025-04-18,RES8404,Research Institute,A3311-5G,BSA - Fraction V - 5g,reagents,Sigma-Aldrich,10,352.61,450.2,3526.14,0.05,3822.00.10,Germany,True
LS002044,2024-03-19,GOV5661,Government Lab,BR1933425,Criterion TGX Precast Gels Starter Pack,lab_equipment,Bio-Rad,3,70.83,85.17,212.48,0.54,9027.80.45,USA,True
LS002045,2024-02-16,ACA1372,Academic,T6508-1G,Trifluoroacetic acid - ReagentPlus® - 1g,chemicals,Sigma-Aldrich,1,66.48,80.59,66.48,0.001,2905.11.00,Germany,True
LS002046,2024-11-06,CRO5910,CRO,D0632-5G,DTT - BioReagent - 5g,reagents,Sigma-Aldrich,5,738.71,742.71,3693.57,0.025,3822.00.10,Germany,True
LS002047,2024-11-20,CRO8034,CRO,A2383-1G,ATP - Disodium salt - 1g,biochemicals,Sigma-Aldrich,50,1073.81,1222.0,53690.69,0.05,3822.00.10,Germany,True
LS002048,2023-09-03,PHA2677,Pharma Enterprise,TF7018782,Lipofectamine 3000 Transfection Reagent - Educational,reagents,Thermo Fisher Scientific,5,531.36,495.2,2656.8,1.24,3822.00.10,USA,True
LS002049,2025-05-28,BIO2527,Biotech Startup,G8270-25G,Glucose - ACS reagent - 25g,biochemicals,Sigma-Aldrich,5,5638.39,6076.01,28191.96,0.125,3822.00.10,Germany,True
LS002050,2023-12-04,CRO5256,CRO,P9416-1G,Tween 20 - BioReagent - 1g,reagents,Sigma-Aldrich,50,136.24,153.78,6811.93,0.05,3822.00.10,Germany,True
LS002051,2025-03-28,ACA8785,Academic,TF1803888,TipOne Filter Tips 1000µL - Educational,consumables,Thermo Fisher Scientific,1,66.63,75.6,66.63,0.419,3926.90.99,USA,True
LS002052,2024-11-18,PHA2352,Pharma Enterprise,T6508-100G,Trifluoroacetic acid - ReagentPlus® - 100g,chemicals,Sigma-Aldrich,50,3574.24,3626.69,178711.84,5.0,2905.11.00,Germany,True
LS002053,2025-07-08,ACA7787,Academic,BR2341757,Criterion TGX Precast Gels Bundle,lab_equipment,Bio-Rad,1,66.22,77.54,66.22,0.22,9027.80.45,USA,True
LS002054,2024-01-02,BIO7401,Biotech Startup,BR9018788,ChemiDoc MP Imaging System Bundle,lab_equipment,Bio-Rad,5,39995.67,42960.28,199978.36,117.85,9027.80.45,USA,True
LS002055,2024-07-24,PHA4112,Pharma Enterprise,TF1537225,Matrix 2D Barcoded Tubes - Standard,consumables,Thermo Fisher Scientific,25,229.19,221.27,5729.64,6.775,3926.90.99,USA,True
LS002056,2024-03-29,RES2506,Research Institute,BR6707362,C1000 Touch Thermal Cycler Educational,lab_equipment,Bio-Rad,5,7124.22,8283.42,35621.12,55.7,9027.80.45,USA,True
LS002057,2024-03-28,PHA5252,Pharma Enterprise,TF9402466,SuperScript IV Reverse Transcriptase - Bulk,reagents,Thermo Fisher Scientific,5,464.1,422.6,2320.49,0.5750000000000001,3822.00.10,USA,True
LS002058,2025-05-15,GOV5144,Government Lab,278475-1G,Isopropanol - ACS reagent - 1g,chemicals,Sigma-Aldrich,1,30.9,35.92,30.9,0.001,2905.11.00,Germany,True
LS002059,2025-05-12,ACA4360,Academic,EP255105,Research plus Pipette 0.5-10 µL - Standard,lab_equipment,Eppendorf,1,252.55,285.0,252.55,0.1,9027.80.45,Germany,True
LS002060,2025-01-04,ACA5603,Academic,271004-25G,Acetonitrile - CHROMASOLV® - 25g,chemicals,Sigma-Aldrich,1,807.25,993.91,807.25,0.025,2905.11.00,Germany,True
LS002061,2023-09-05,RES3583,Research Institute,34860-5G,Methanol - LC-MS - 5g,chemicals,Sigma-Aldrich,2,238.48,274.74,476.96,0.01,2905.11.00,Germany,True
LS002062,2025-07-23,ACA5000,Academic,BR2228129,CFX96 Real-Time PCR Detection System with Gradient,lab_equipment,Bio-Rad,2,20991.21,24133.91,41982.43,32.24,9027.80.45,USA,True
LS002063,2024-01-09,PHA1816,Pharma Enterprise,E5134-5G,EDTA - BioXtra - 5g,reagents,Sigma-Aldrich,25,868.87,816.75,21721.69,0.125,3822.00.10,Germany,True
LS002064,2024-06-23,BIO7645,Biotech Startup,A3311-5G,BSA - Fraction V - 5g,reagents,Sigma-Aldrich,2,437.97,450.2,875.95,0.01,3822.00.10,Germany,True
LS002065,2025-03-31,PHA5027,Pharma Enterprise,TF4934000,Pierce BCA Protein Assay Kit - Bulk,reagents,Thermo Fisher Scientific,100,250.79,253.81,25078.85,45.2,3822.00.10,USA,True
LS002066,2025-03-07,GOV6180,Government Lab,TF9517775,TipOne Filter Tips 1000µL - Standard,consumables,Thermo Fisher Scientific,1,69.46,83.4,69.46,0.63,3926.90.99,USA,True
LS002067,2024-05-09,BIO8925,Biotech Startup,BR1933425,Criterion TGX Precast Gels Starter Pack,lab_equipment,Bio-Rad,5,75.88,85.17,379.41,0.8999999999999999,9027.80.45,USA,True
LS002068,2024-05-18,BIO6214,Biotech Startup,TF4141212,Nunc 96-Well Polystyrene Plates - Educational,consumables,Thermo Fisher Scientific,10,103.85,114.87,1038.5,2.3899999999999997,3926.90.99,USA,True
LS002069,2025-01-18,CRO4456,CRO,T6508-25G,Trifluoroacetic acid - ReagentPlus® - 25g,chemicals,Sigma-Aldrich,25,1189.35,1273.37,29733.73,0.625,2905.11.00,Germany,True
LS002070,2023-09-06,ACA1720,Academic,TF7514832,SuperScript IV Reverse Transcriptase - Research,reagents,Thermo Fisher Scientific,1,413.36,459.77,413.36,0.09,3822.00.10,USA,True
LS002071,2024-12-23,ACA7820,Academic,271004-5G,Acetonitrile - CHROMASOLV® - 5g,chemicals,Sigma-Aldrich,1,233.31,264.2,233.31,0.005,2905.11.00,Germany,True
